Latitude,Longitude,AQI,CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3,Timestamp,Is_Land
30.5,-96.5,3,233.65,0,2.23,101.57,1.33,3.06,5.48,2.72,2025-03-07 03:56:37,True
30.5,-94.0,2,243.66,0,4.03,94.41,2.06,2.73,3.46,1.35,2025-03-07 03:56:38,True
30.5,-93.5,2,243.66,0,3.98,90.84,1.89,3,3.62,1.57,2025-03-07 03:56:38,True
30.5,-92.5,2,293.73,0,4.28,82.97,0.52,5.92,6.59,3.17,2025-03-07 03:56:38,True
30.5,-91.5,2,270.37,0,5.48,70.1,0.57,4.55,5.44,2.72,2025-03-07 03:56:38,True
30.5,-92.0,2,330.45,0,9.25,79.39,0.66,6.97,7.87,3.33,2025-03-07 03:56:38,True
30.5,-93.0,2,260.35,0,2.44,87.26,0.51,4.38,4.96,2.31,2025-03-07 03:56:38,True
30.5,-89.5,1,347.14,0,12,52.21,0.23,5.6,7.12,2.15,2025-03-07 03:56:38,True
30.5,-88.5,2,303.75,0,7.45,63.66,0.3,4.97,6.15,0.59,2025-03-07 03:56:38,True
30.5,-91.0,2,453.95,0,58.26,37.55,11.09,19.67,20.97,1.9,2025-03-07 03:56:38,True
30.5,-87.5,2,303.75,0,7.28,60.8,0.33,5.03,6.19,0.88,2025-03-07 03:56:38,True
30.5,-90.5,2,297.07,0,14.05,68.67,4.17,6.18,7.3,1.58,2025-03-07 03:56:38,True
30.5,-88.0,2,353.81,0,14.74,68.67,1.39,6.05,7.84,1.71,2025-03-07 03:56:38,True
30.5,-86.5,1,293.73,0,7.28,46.49,0.16,3.28,3.99,0.73,2025-03-07 03:56:38,True
30.5,-89.0,2,313.76,0,6.26,75.82,0.38,5.87,7.04,1,2025-03-07 03:56:38,True
30.5,-87.0,1,323.77,0,11.31,52.21,0.66,3.96,5.4,1.82,2025-03-07 03:56:38,True
30.5,-90.0,1,350.48,0,13.2,54.36,0.1,5.83,7.65,1.41,2025-03-07 03:56:38,True
30.5,-86.0,1,277.04,0,6,56.51,0.17,3.01,4.38,3.07,2025-03-07 03:56:38,True
30.5,-85.0,2,270.37,0,4.67,71.53,0.29,2.85,3.88,3.67,2025-03-07 03:56:38,True
30.5,-84.5,2,260.35,0,3.17,80.82,0.43,2.51,3.43,2.91,2025-03-07 03:56:38,True
30.5,-85.5,2,270.37,0,4.71,65.09,0.26,2.98,4.61,3.52,2025-03-07 03:56:38,True
30.5,-84.0,2,257.02,0,2.46,88.69,0.45,2.29,3.37,3.1,2025-03-07 03:56:39,True
30.5,-83.5,2,257.02,0,2.14,89.41,0.34,2.32,3.36,3.61,2025-03-07 03:56:39,True
30.5,-82.5,2,260.35,0,2.16,86.55,0.33,2.56,3.3,2.06,2025-03-07 03:56:39,True
30.5,-83.0,2,263.69,0,2.91,90.84,0.63,2.63,3.62,2.79,2025-03-07 03:56:39,True
30.5,-82.0,2,257.02,0,1.41,92.98,0.24,2.43,3,1.84,2025-03-07 03:56:39,True
30.5,-81.5,2,257.02,0,1.63,92.98,0.25,2.37,2.89,1.69,2025-03-07 03:56:39,True
31.0,-114.5,3,233.65,0,0.26,108.72,0.04,5.9,32.08,0.04,2025-03-07 03:56:39,True
31.0,-115.0,2,230.31,0,0.67,97.28,0.08,5.06,27.67,0.31,2025-03-07 03:56:39,True
31.0,-115.5,2,216.96,0,0.56,92.98,0.13,1.32,4.06,0.2,2025-03-07 03:56:39,True
31.0,-116.0,3,230.31,0,0.54,103,0.17,1.25,4.4,0.03,2025-03-07 03:56:39,True
31.0,-113.0,2,250.34,0,4.5,80.82,0.1,7.94,44.44,1.47,2025-03-07 03:56:39,True
31.0,-114.0,3,230.31,0,0.27,104.43,0.04,9.62,59.12,0.05,2025-03-07 03:56:39,True
31.0,-112.5,2,223.64,0,0.55,98.71,0.09,4.79,26.71,0.36,2025-03-07 03:56:39,True
31.0,-111.5,2,220.3,0,0.53,98.71,0.12,2.88,14.66,0.52,2025-03-07 03:56:39,True
31.0,-112.0,3,226.97,0,0.51,100.14,0.12,3.75,20.82,0.36,2025-03-07 03:56:39,True
31.0,-110.5,2,205.28,0,0.31,98.71,0.03,0.96,3.61,0.9,2025-03-07 03:56:39,True
31.0,-111.0,2,206.95,0,0.44,95.84,0.06,1.8,7.92,0.91,2025-03-07 03:56:39,True
31.0,-110.0,2,188.59,0,0.19,81.54,0.04,0.65,2.51,0.52,2025-03-07 03:56:39,True
31.0,-109.5,2,195.27,0,0.1,71.53,0.03,1.06,4.23,0.66,2025-03-07 03:56:39,True
31.0,-109.0,2,191.93,0,0.17,77.96,0.24,1.63,4.17,0.69,2025-03-07 03:56:39,True
31.0,-108.5,2,195.27,0,0.15,89.41,0.32,2.63,6.32,0.75,2025-03-07 03:56:40,True
31.0,-108.0,3,198.6,0,0.22,100.14,0.19,2.81,7.09,0.77,2025-03-07 03:56:40,True
31.0,-106.5,3,230.31,0,1.19,104.43,0.07,19.04,56.42,1.03,2025-03-07 03:56:40,True
31.0,-107.5,3,198.6,0,0.17,101.57,0.08,2.47,6.23,0.78,2025-03-07 03:56:40,True
31.0,-107.0,3,223.64,0,0.98,103,0.07,9.82,20.81,1.11,2025-03-07 03:56:40,True
31.0,-105.5,3,201.94,0,0.26,117.3,0.03,7.58,43.95,0.49,2025-03-07 03:56:40,True
31.0,-104.5,3,200.27,0,0.46,110.15,0.02,9.23,57.69,0.93,2025-03-07 03:56:40,True
31.0,-105.0,3,193.6,0,0.4,108.72,0.02,7.94,48.95,0.96,2025-03-07 03:56:40,True
31.0,-106.0,3,203.61,0,0.41,113.01,0.04,12.7,68.18,0.74,2025-03-07 03:56:40,True
31.0,-103.0,2,223.64,0,1.59,91.55,0.73,6.88,21.66,2.98,2025-03-07 03:57:41,True
31.0,-103.5,3,213.62,0,0.77,113.01,0.06,15.31,91.72,1.69,2025-03-07 03:57:41,True
31.0,-98.0,3,230.31,0,2.46,103,0.69,3.27,7.37,2.72,2025-03-07 03:57:41,True
31.0,-102.0,3,243.66,0,1.35,108.72,1.68,11.64,27.41,2.15,2025-03-07 03:57:41,True
31.0,-96.0,3,270.37,0,8.48,100.14,4.11,6.36,8.15,2.63,2025-03-07 03:57:41,True
31.0,-101.5,3,253.68,0,1.52,110.15,0.92,14.65,30.91,2.31,2025-03-07 03:57:41,True
31.0,-102.5,3,233.65,0,1.13,108.72,2.44,9.24,24.66,2.19,2025-03-07 03:57:41,True
31.0,-97.5,3,230.31,0,1.91,107.29,0.64,3.34,6.59,2.28,2025-03-07 03:57:41,True
31.0,-95.0,3,233.65,0,0.92,101.57,0.45,2.01,2.43,1.35,2025-03-07 03:57:41,True
31.0,-104.0,3,196.93,0,0.56,104.43,0.03,13.13,81.14,1.3,2025-03-07 03:57:41,True
31.0,-94.5,3,240.33,0,2.01,101.57,1.51,2.31,2.75,1.3,2025-03-07 03:57:41,True
31.0,-99.5,3,223.64,0,0.87,108.72,0.86,4.27,9.35,2.34,2025-03-07 03:57:41,True
31.0,-99.0,3,243.66,0,2.23,114.44,1.86,5.59,12.31,2.47,2025-03-07 03:57:41,True
31.0,-100.0,3,233.65,0,0.78,105.86,0.46,5.68,14.49,2.57,2025-03-07 03:57:41,True
31.0,-101.0,3,226.97,0,0.79,114.44,0.77,10.19,30.72,2.31,2025-03-07 03:57:41,True
31.0,-95.5,3,243.66,0,5.1,100.14,2.44,2.97,4.18,1.77,2025-03-07 03:57:41,True
31.0,-100.5,3,226.97,0,0.72,111.58,0.54,8.69,27.75,2.38,2025-03-07 03:57:41,True
31.0,-97.0,3,233.65,0,2.29,105.86,3.1,3.21,5.26,2.88,2025-03-07 03:57:41,True
31.0,-96.5,3,243.66,0,3.21,107.29,2.86,3.75,5.88,3.2,2025-03-07 03:57:41,True
31.0,-98.5,3,226.97,0,1.32,108.72,0.66,3.83,10.75,1.98,2025-03-07 03:57:41,True
31.0,-93.5,2,247,0,4.07,91.55,2.41,3.66,4.27,1.69,2025-03-07 03:57:43,True
31.0,-94.0,2,243.66,0,3.51,94.41,1.73,2.83,3.51,1.46,2025-03-07 03:57:43,True
31.0,-93.0,2,260.35,0,1.91,92.98,0.36,4.98,5.57,1.84,2025-03-07 03:57:43,True
31.0,-92.5,2,277.04,0,3.04,92.98,0.28,5.43,6.02,2.25,2025-03-07 03:57:43,True
31.0,-91.0,2,280.38,0,7.45,67.23,2.47,9.79,11.68,3.77,2025-03-07 03:57:43,True
31.0,-87.0,1,293.73,0,7.97,48.64,0.9,3.2,4.54,1,2025-03-07 03:57:43,True
31.0,-90.0,2,287.06,0,5.74,74.39,0.12,2.8,5.21,7.6,2025-03-07 03:57:43,True
31.0,-91.5,2,270.37,0,5.44,76.53,1.68,4.74,5.92,2.09,2025-03-07 03:57:43,True
31.0,-84.5,2,263.69,0,3.64,84.4,0.6,2.52,3.76,4.12,2025-03-07 03:57:43,True
31.0,-86.5,1,257.02,0,2.91,59.37,0.24,2.91,4.42,3.64,2025-03-07 03:57:43,True
31.0,-88.0,1,310.42,0,9,50.07,0.41,3.04,4.97,2.41,2025-03-07 03:57:43,True
31.0,-90.5,1,303.75,0,10.28,55.08,0.09,4.21,5.31,4.05,2025-03-07 03:57:43,True
31.0,-92.0,2,303.75,0,8.31,62.94,0.23,5.21,5.9,3.83,2025-03-07 03:57:43,True
31.0,-88.5,2,287.06,0,6.6,60.08,0.2,3.69,7.3,7.66,2025-03-07 03:57:43,True
31.0,-85.5,2,273.71,0,4.54,72.24,0.39,2.98,8.54,16.72,2025-03-07 03:57:43,True
31.0,-89.0,2,267.03,0,4.46,60.08,0.66,3.68,7.17,4.94,2025-03-07 03:57:43,True
31.0,-85.0,2,273.71,0,4.16,77.96,0.54,2.67,4.4,4.75,2025-03-07 03:57:43,True
31.0,-89.5,2,290.39,0,9.17,61.51,0.53,4.18,8.74,8.74,2025-03-07 03:57:43,True
31.0,-86.0,2,263.69,0,4.07,72.24,0.4,3.04,7.55,14.57,2025-03-07 03:57:43,True
31.0,-87.5,1,287.06,0,8.4,50.78,0.45,3.08,4.16,2.15,2025-03-07 03:57:43,True
31.0,-83.0,2,263.69,0,2.14,94.41,0.35,2.91,4.49,4.69,2025-03-07 03:57:44,True
31.0,-84.0,2,253.68,0,2.1,92.98,0.26,2.3,4.58,7.35,2025-03-07 03:57:44,True
31.0,-83.5,2,257.02,0,1.82,95.84,0.26,2.47,4.66,8.36,2025-03-07 03:57:44,True
31.0,-82.5,2,263.69,0,1.76,94.41,0.43,3.01,4.37,3.07,2025-03-07 03:57:44,True
31.5,-115.0,3,240.33,0,0.52,110.15,0.13,2.31,14.06,0.14,2025-03-07 03:57:44,True
31.5,-116.5,2,223.64,0,0.73,92.98,0.26,1.07,3.76,0.26,2025-03-07 03:57:44,True
31.0,-81.5,2,260.35,0,1.76,95.84,0.61,2.41,3.03,1.85,2025-03-07 03:57:44,True
31.5,-114.5,3,236.99,0,0.42,111.58,0.12,4.17,26.85,0.11,2025-03-07 03:57:44,True
31.5,-116.0,2,208.62,0,0.43,91.55,0.11,1.05,2.94,0.04,2025-03-07 03:57:44,True
31.5,-110.5,2,206.95,0,0.77,98.71,0.25,1.92,8.66,0.55,2025-03-07 03:57:44,True
31.5,-113.0,4,236.99,0,0.46,107.29,0.05,20.31,138.84,0.4,2025-03-07 03:57:44,True
31.5,-111.5,2,210.29,0,0.4,95.84,0.06,3.79,20.86,0.72,2025-03-07 03:57:44,True
31.5,-111.0,3,210.29,0,0.49,100.14,0.06,2.59,12.95,0.58,2025-03-07 03:57:44,True
31.5,-115.5,2,205.28,0,0.32,94.41,0.09,0.84,2.73,0.04,2025-03-07 03:57:44,True
31.5,-113.5,3,236.99,0,0.29,113.01,0.08,11.51,82.2,0.1,2025-03-07 03:57:44,True
31.5,-114.0,3,243.66,0,0.32,114.44,0.1,8.16,55.62,0.12,2025-03-07 03:57:44,True
31.5,-112.0,2,213.62,0,0.35,98.71,0.07,4.43,25.06,0.52,2025-03-07 03:57:44,True
31.0,-82.0,2,260.35,0,1.56,95.84,0.53,2.62,3.46,2.34,2025-03-07 03:57:44,True
31.5,-112.5,3,226.97,0,0.73,98.71,0.06,14.42,94.34,0.67,2025-03-07 03:57:44,True
31.5,-110.0,2,205.28,0,0.74,98.71,0.16,1.22,4.59,0.94,2025-03-07 03:57:44,True
31.5,-108.0,2,196.93,0,0.18,84.4,0.25,2.47,8.29,0.82,2025-03-07 03:57:45,True
31.5,-108.5,2,190.26,0,0.24,70.1,0.12,1.2,3.76,0.9,2025-03-07 03:57:45,True
31.5,-107.5,2,198.6,0,0.27,90.84,0.29,4.32,18.21,0.76,2025-03-07 03:57:45,True
31.5,-106.5,3,196.93,0,0.33,98.71,0.2,8.39,52.45,0.47,2025-03-07 03:57:45,True
31.5,-109.5,3,205.28,0,0.53,100.14,0.04,0.86,3.22,1.05,2025-03-07 03:57:45,True
31.5,-109.0,2,188.59,0,0.48,72.24,0.12,0.73,2.67,0.81,2025-03-07 03:57:45,True
31.5,-107.0,2,198.6,0,0.27,97.28,0.21,6.44,34.53,0.56,2025-03-07 03:57:45,True
31.5,-106.0,3,210.29,0,0.84,103,0.34,7.93,47.8,0.68,2025-03-07 03:57:45,True
31.5,-104.5,4,223.64,0,0.76,110.15,0.03,31.67,175.13,1.09,2025-03-07 03:57:45,True
31.5,-105.0,4,226.97,0,0.87,108.72,0.05,31.28,176.61,1.06,2025-03-07 03:57:45,True
31.5,-104.0,4,220.3,0,0.55,110.15,0.03,26.13,145.36,0.75,2025-03-07 03:57:45,True
31.5,-103.5,4,220.3,0,0.48,107.29,0.02,24.93,143.23,0.82,2025-03-07 03:57:45,True
31.5,-105.5,3,210.29,0,0.78,100.14,0.14,14.05,79.32,0.97,2025-03-07 03:57:45,True
31.5,-103.0,4,210.29,0,0.61,101.57,0.02,26.54,160.67,0.89,2025-03-07 03:57:45,True
31.5,-102.0,3,240.33,0,1.16,108.72,1.71,10.39,23.8,1.95,2025-03-07 03:57:45,True
31.5,-102.5,3,233.65,0,1.32,104.43,1.73,8.02,23.11,2.66,2025-03-07 03:57:45,True
31.5,-101.5,3,257.02,0,1.54,108.72,1,12.8,24.38,1.98,2025-03-07 03:57:45,True
31.5,-101.0,3,240.33,0,1.21,108.72,0.77,10.65,23.76,2.41,2025-03-07 03:57:45,True
31.5,-100.0,3,230.31,0,0.86,103,0.39,5.33,14.73,2.85,2025-03-07 03:57:45,True
31.5,-100.5,3,226.97,0,1.01,104.43,0.4,8.07,25.06,3.1,2025-03-07 03:57:45,True
31.5,-97.5,3,230.31,0,1.5,105.86,0.4,2.76,4.66,2.41,2025-03-07 03:57:46,True
31.5,-96.0,3,250.34,0,4.63,118.73,3.46,4.02,4.96,2.41,2025-03-07 03:57:46,True
31.5,-99.0,3,236.99,0,1.71,117.3,1.67,5.14,10.82,2.57,2025-03-07 03:57:46,True
31.5,-97.0,3,236.99,0,1.91,120.16,3.13,4.97,6.26,3.33,2025-03-07 03:57:46,True
31.5,-98.0,3,230.31,0,2.06,104.43,0.66,2.72,4.8,2.82,2025-03-07 03:57:46,True
31.5,-98.5,3,226.97,0,1.24,110.15,0.54,3.3,7.68,2.28,2025-03-07 03:57:46,True
31.5,-95.5,3,233.65,0,2.31,111.58,1.25,2.64,3.13,1.73,2025-03-07 03:57:46,True
31.5,-95.0,3,236.99,0,1.08,113.01,1.19,3.27,3.98,2.15,2025-03-07 03:57:46,True
31.5,-94.0,3,243.66,0,2.59,108.72,1.91,4.67,5.95,3.39,2025-03-07 03:57:46,True
31.5,-92.5,3,263.69,0,4.33,100.14,0.66,4.14,4.75,2.25,2025-03-07 03:57:46,True
31.5,-96.5,3,253.68,0,2.83,125.89,3.99,5.76,7.09,3.29,2025-03-07 03:57:46,True
31.5,-93.5,3,253.68,0,3.34,104.43,2.12,4.91,5.83,3.04,2025-03-07 03:57:46,True
31.5,-92.0,2,277.04,0,4.5,70.81,0.35,3.2,3.68,2.85,2025-03-07 03:57:46,True
31.5,-99.5,3,223.64,0,0.94,113.01,0.97,4.19,9.28,2.63,2025-03-07 03:57:46,True
31.5,-91.5,2,300.41,0,5.44,74.39,0.27,3.62,4.32,3.71,2025-03-07 03:57:46,True
31.5,-93.0,2,250.34,0,1.8,97.28,0.26,3.9,4.44,2.06,2025-03-07 03:57:46,True
31.5,-91.0,2,263.69,0,3.51,62.23,0.08,2.37,6.58,7.47,2025-03-07 03:57:46,True
31.5,-94.5,3,247,0,2.44,118.73,3.19,4.56,5.68,4.94,2025-03-07 03:57:46,True
31.5,-90.5,2,283.72,0,5.66,68.67,0.12,2.72,8.05,9.75,2025-03-07 03:57:46,True
31.5,-90.0,2,293.73,0,10.8,60.08,0.97,5.74,22.82,27.87,2025-03-07 03:57:46,True
31.5,-89.5,2,280.38,0,7.37,55.79,0.12,5.82,23.85,52.18,2025-03-07 03:57:47,True
31.5,-88.5,2,293.73,0,6.68,60.8,0.1,3.43,18.61,63.84,2025-03-07 03:57:47,True
31.5,-89.0,2,277.04,0,6.6,67.95,0.18,4.44,18.71,44.58,2025-03-07 03:57:47,True
31.5,-87.5,1,263.69,0,5.18,56.51,0.89,3.02,3.96,0.9,2025-03-07 03:57:47,True
31.5,-88.0,1,260.35,0,3.81,46.49,0.16,2.52,3.5,0.93,2025-03-07 03:57:47,True
31.5,-84.0,2,263.69,0,2.66,94.41,1.16,3.3,4.26,1.74,2025-03-07 03:57:47,True
31.5,-83.5,2,260.35,0,2.34,98.71,1.64,3.46,4.51,2.44,2025-03-07 03:57:47,True
31.5,-82.5,3,260.35,0,2.19,103,0.84,3.03,4.45,5.26,2025-03-07 03:57:47,True
31.5,-86.0,2,260.35,0,3.38,81.54,0.61,3.75,9.79,17.23,2025-03-07 03:57:47,True
31.5,-87.0,2,250.34,0,3.38,74.39,0.51,3.3,5.55,1.44,2025-03-07 03:57:47,True
31.5,-85.5,2,263.69,0,2.96,82.25,0.41,2.97,7.26,10.89,2025-03-07 03:57:47,True
31.5,-81.5,2,267.03,0,3.26,98.71,1.74,3.56,5.06,3.86,2025-03-07 03:57:47,True
31.5,-86.5,2,257.02,0,3.64,78.68,0.64,3.71,6.63,8.99,2025-03-07 03:57:47,True
31.5,-83.0,3,260.35,0,2.4,103,1.22,3.27,4.53,4.43,2025-03-07 03:57:47,True
31.5,-84.5,2,257.02,0,2.01,94.41,0.31,2.67,3.43,3.14,2025-03-07 03:57:47,True
31.5,-81.0,3,257.02,0,1.41,108.72,1.34,2.9,4.02,3.58,2025-03-07 03:57:47,True
31.5,-82.0,3,260.35,0,1.69,103,0.4,3.28,4.86,3.93,2025-03-07 03:57:47,True
31.5,-85.0,2,257.02,0,2.57,86.55,0.33,2.76,4.49,3.83,2025-03-07 03:57:47,True
32.0,-117.0,3,230.31,0,0.21,105.86,0.21,0.91,2.46,0,2025-03-07 03:57:47,True
32.0,-116.5,2,233.65,0,1.27,98.71,0.29,0.91,2.64,0.1,2025-03-07 03:57:47,True
32.0,-116.0,2,213.62,0,0.76,94.41,0.28,0.6,1.2,0.08,2025-03-07 03:57:48,True
32.0,-115.0,3,240.33,0,1.5,108.72,0.86,1.54,8.4,0.25,2025-03-07 03:57:48,True
32.0,-114.5,3,236.99,0,0.91,107.29,0.32,4.75,32.15,0.22,2025-03-07 03:57:48,True
32.0,-114.0,3,240.33,0,0.61,111.58,0.28,13.6,96.44,0.19,2025-03-07 03:57:48,True
32.0,-115.5,3,233.65,0,0.64,104.43,0.23,0.65,2.76,0.13,2025-03-07 03:57:48,True
32.0,-113.5,4,240.33,0,0.64,113.01,0.24,17.32,122.21,0.18,2025-03-07 03:57:49,True
32.0,-110.5,3,211.95,0,0.36,104.43,0.04,1.75,7.78,0.49,2025-03-07 03:57:49,True
32.0,-113.0,4,240.33,0,0.85,108.72,0.1,20.93,145.97,0.5,2025-03-07 03:57:48,True
32.0,-111.5,2,205.28,0,0.34,91.55,0.03,3.63,19.51,0.7,2025-03-07 03:57:49,True
32.0,-111.0,2,210.29,0,0.42,98.71,0.05,2.35,11.47,0.68,2025-03-07 03:57:49,True
32.0,-112.5,4,233.65,0,0.58,104.43,0.05,20.02,137.56,0.74,2025-03-07 03:57:49,True
32.0,-112.0,3,220.3,0,0.48,103,0.04,10.87,71.88,0.8,2025-03-07 03:57:49,True
32.0,-109.0,3,205.28,0,0.36,100.14,0.05,0.83,3.19,0.79,2025-03-07 03:57:49,True
32.0,-109.5,3,208.62,0,0.78,100.14,0.44,1.31,5.07,0.87,2025-03-07 03:57:49,True
32.0,-110.0,3,206.95,0,0.57,100.14,0.09,1.45,5.68,0.71,2025-03-07 03:57:49,True
32.0,-108.5,2,196.93,0,0.35,89.41,0.04,0.82,3.81,0.89,2025-03-07 03:57:49,True
32.0,-107.5,2,196.93,0,0.27,77.96,0.17,2.01,8.94,0.95,2025-03-07 03:57:49,True
32.0,-108.0,2,191.93,0,0.31,72.96,0.1,1.32,5.99,1.05,2025-03-07 03:57:49,True
32.0,-107.0,2,198.6,0,0.24,87.26,0.28,8.25,48.38,0.91,2025-03-07 03:57:49,True
32.0,-106.5,4,200.27,0,0.46,91.55,0.32,15.88,101.22,0.77,2025-03-07 03:57:49,True
32.0,-105.5,4,201.94,0,1.33,94.41,0.6,16.04,103.9,0.82,2025-03-07 03:57:50,True
32.0,-106.0,3,203.61,0,1.67,91.55,0.75,15.06,93.8,0.82,2025-03-07 03:57:50,True
32.0,-104.5,4,210.29,0,0.6,103,0.13,23.68,150.4,0.99,2025-03-07 03:57:50,True
32.0,-102.0,3,236.99,0,1.27,105.86,1.62,8.66,20.02,2.03,2025-03-07 03:57:50,True
32.0,-104.0,4,233.65,0,0.7,111.58,0.05,33.29,193.51,1.12,2025-03-07 03:57:50,True
32.0,-103.0,4,226.97,0,0.52,105.86,0.02,27.03,159.29,0.76,2025-03-07 03:57:50,True
32.0,-105.0,4,206.95,0,0.81,100.14,0.28,20.34,135.01,1.17,2025-03-07 03:57:50,True
32.0,-101.5,3,257.02,0,1.3,108.72,1.04,11.43,22.25,2.15,2025-03-07 03:57:50,True
32.0,-103.5,4,230.31,0,0.63,110.15,0.03,28.07,158.47,1.06,2025-03-07 03:57:50,True
32.0,-102.5,4,213.62,0,0.98,101.57,0.26,20.81,121.8,1.92,2025-03-07 03:57:50,True
32.0,-99.5,3,223.64,0,1,113.01,1.04,4.46,10.2,2.72,2025-03-07 03:58:51,True
32.0,-96.0,3,243.66,0,4.46,123.02,7.99,4.23,4.92,2.34,2025-03-07 03:58:51,True
32.0,-92.0,2,270.37,0,3.13,89.41,0.47,2.93,3.4,2.41,2025-03-07 03:58:51,True
32.0,-91.5,2,293.73,0,6.43,77.25,0.26,3.1,3.83,4.05,2025-03-07 03:58:51,True
32.0,-100.5,3,230.31,0,1,101.57,0.4,7.28,21.87,3.07,2025-03-07 03:58:51,True
32.0,-100.0,3,230.31,0,1.08,104.43,0.47,4.92,13.35,3.07,2025-03-07 03:58:51,True
32.0,-101.0,3,257.02,0,1.54,107.29,0.69,12.27,25.23,2.88,2025-03-07 03:58:51,True
32.0,-94.0,3,243.66,0,1.84,105.86,1.48,4.52,6.36,7.73,2025-03-07 03:58:51,True
32.0,-99.0,3,236.99,0,1.39,120.16,1.46,5.13,10.26,2.66,2025-03-07 03:58:51,True
32.0,-98.0,3,233.65,0,1.78,107.29,0.58,2.78,4.17,2.91,2025-03-07 03:58:51,True
32.0,-95.0,3,243.66,0,1.46,111.58,1.68,4.32,5.66,3.9,2025-03-07 03:58:51,True
32.0,-98.5,3,226.97,0,1.2,114.44,0.53,3.29,6.12,2.79,2025-03-07 03:58:51,True
32.0,-97.0,3,247,0,1.89,135.9,3.99,7.42,8.44,3.23,2025-03-07 03:58:51,True
32.0,-97.5,3,233.65,0,1.44,108.72,0.64,3.09,4.29,2.72,2025-03-07 03:58:51,True
32.0,-92.5,2,257.02,0,2.91,95.84,0.7,3.33,4.03,2.03,2025-03-07 03:58:51,True
32.0,-96.5,4,260.35,0,2.36,141.62,4.17,8.25,9.26,3.17,2025-03-07 03:58:51,True
32.0,-94.5,3,243.66,0,2.08,117.3,2.89,5.49,7.41,5.95,2025-03-07 03:58:51,True
32.0,-93.5,2,250.34,0,2.44,97.28,1.3,3.49,4.83,3.67,2025-03-07 03:58:51,True
32.0,-95.5,3,236.99,0,1.46,120.16,1.15,3.69,4.14,1.68,2025-03-07 03:58:51,True
32.0,-93.0,3,257.02,0,3.26,101.57,1.54,3.97,4.66,2.38,2025-03-07 03:58:51,True
32.0,-90.5,2,277.04,0,5.4,75.82,0.24,3.5,8.02,8.04,2025-03-07 03:58:52,True
32.0,-91.0,2,263.69,0,3.86,77.96,0.23,2.59,4.98,7.6,2025-03-07 03:58:52,True
32.0,-89.5,2,273.71,0,9.17,67.95,0.24,5.92,26.98,116.53,2025-03-07 03:58:52,True
32.0,-87.0,2,260.35,0,2.96,80.11,1.28,4.06,5.13,1.63,2025-03-07 03:58:52,True
32.0,-87.5,2,263.69,0,5.91,67.23,0.62,3.58,4.43,1.62,2025-03-07 03:58:52,True
32.0,-88.5,1,260.35,0,3.04,54.36,0.05,2.41,7.75,4.62,2025-03-07 03:58:52,True
32.0,-85.0,2,257.02,0,3.09,82.97,1.04,3.36,4.59,2.09,2025-03-07 03:58:52,True
32.0,-83.5,2,260.35,0,3.38,98.71,0.85,2.67,4.44,5.76,2025-03-07 03:58:52,True
32.0,-86.0,2,257.02,0,2.68,81.54,0.74,3.69,6.64,7.92,2025-03-07 03:58:52,True
32.0,-88.0,1,270.37,0,6.68,52.21,0.49,2.99,3.95,1.05,2025-03-07 03:58:52,True
32.0,-86.5,2,257.02,0,3,84.4,1.12,4.35,6.16,7.03,2025-03-07 03:58:52,True
32.0,-84.5,2,270.37,0,3.81,97.28,2.8,4.36,5.63,1.57,2025-03-07 03:58:52,True
32.0,-82.0,3,257.02,0,2.42,107.29,2.53,3.11,4.36,5.7,2025-03-07 03:58:52,True
32.0,-84.0,2,267.03,0,4.11,95.84,1.25,3.62,5.93,5.76,2025-03-07 03:58:52,True
32.0,-90.0,2,287.06,0,7.97,55.08,0.11,7.41,22.72,36.99,2025-03-07 03:58:52,True
32.0,-89.0,1,287.06,0,10.8,43.99,0.04,3.28,13.8,17.99,2025-03-07 03:58:52,True
32.0,-82.5,3,257.02,0,1.61,105.86,0.57,2.82,3.98,3.45,2025-03-07 03:58:52,True
32.0,-83.0,3,253.68,0,1.59,103,0.29,2.48,3.74,3.8,2025-03-07 03:58:52,True
32.0,-85.5,2,267.03,0,5.01,74.39,0.48,3.13,5.3,4.56,2025-03-07 03:58:52,True
32.0,-81.5,3,260.35,0,2.31,108.72,3.22,2.99,4.12,3.9,2025-03-07 03:58:52,True
32.0,-81.0,3,273.71,0,3.98,108.72,3.4,3.66,4.66,2.57,2025-03-07 03:58:53,True
32.5,-116.5,2,263.69,0,6,90.12,0.98,1.13,1.64,0.23,2025-03-07 03:58:53,True
32.5,-114.5,3,253.68,0,3.64,104.43,1.34,0.76,2.93,0.37,2025-03-07 03:58:53,True
32.5,-112.5,3,240.33,0,0.65,115.87,0.46,5.3,31.61,0.59,2025-03-07 03:58:53,True
32.5,-115.0,3,260.35,0,3.81,104.43,1.16,0.73,2.89,0.39,2025-03-07 03:58:53,True
32.5,-117.0,2,270.37,0,5.31,95.84,1.07,1.07,1.71,0.3,2025-03-07 03:58:53,True
32.5,-115.5,3,257.02,0,2.31,105.86,0.18,0.85,3.31,0.59,2025-03-07 03:58:53,True
32.5,-116.0,2,223.64,0,1.5,95.84,0.13,0.56,1.46,0.21,2025-03-07 03:58:53,True
32.5,-111.5,3,233.65,0,0.42,113.01,0.14,5.41,34.22,0.78,2025-03-07 03:58:53,True
