Latitude,Longitude,AQI,CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3,Timestamp,Is_Land
41.5,-75.5,2,253.68,0,1.84,85.83,0.4,0.5,0.59,0.88,2025-03-02 04:10:17,True
41.5,-75.0,2,250.34,0,1.84,85.83,0.48,0.5,0.6,0.66,2025-03-02 04:10:18,True
41.5,-74.5,2,247,0,1.86,84.4,0.47,0.5,0.58,0.55,2025-03-02 04:10:19,True
41.5,-74.0,2,263.69,0,2.19,89.41,0.44,0.5,0.6,0.61,2025-03-02 04:10:20,True
41.5,-73.5,2,260.35,0,2.14,87.98,0.62,0.5,0.63,0.63,2025-03-02 04:10:21,True
41.5,-73.0,2,263.69,0,2.7,85.83,0.41,0.5,0.65,0.67,2025-03-02 04:10:22,True
41.5,-70.0,2,273.71,0,3.64,78.68,0.48,0.82,1.2,0.71,2025-03-02 04:11:22,True
41.5,-71.0,2,273.71,0,5.83,78.68,1.12,0.81,1.26,0.78,2025-03-02 04:11:23,True
41.5,-70.5,2,270.37,0,4.58,78.68,1.45,0.71,1.06,0.69,2025-03-02 04:11:24,True
41.5,-72.5,2,270.37,0,3.47,85.83,0.59,0.55,0.84,0.71,2025-03-02 04:11:27,True
41.5,-71.5,2,267.03,0,3.21,82.97,0.51,0.5,0.68,0.64,2025-03-02 04:11:29,True
41.5,-72.0,2,267.03,0,2.96,84.4,0.45,0.5,0.69,0.65,2025-03-02 04:11:30,True
42.0,-124.5,2,236.99,0,0.55,97.28,0.41,0.63,1.16,0,2025-03-02 04:11:35,True
42.0,-124.0,1,226.97,0,1.19,50.07,0.08,1.7,2.42,0.49,2025-03-02 04:11:36,True
42.0,-123.5,1,216.96,0,1.05,35.41,0.01,1.91,2.42,0.11,2025-03-02 04:11:37,True
42.0,-123.0,1,220.3,0,1.84,42.56,0.01,3.94,5.37,1.55,2025-03-02 04:11:38,True
42.0,-122.5,2,293.73,0,7.2,71.53,0.04,8.62,12.75,2.06,2025-03-02 04:11:39,True
42.0,-122.0,3,320.44,0,6.08,111.58,0.1,26.42,34.57,8.36,2025-03-02 04:11:40,True
42.0,-121.5,2,233.65,0,3.56,80.82,0.04,6.93,16.62,2.38,2025-03-02 04:11:42,True
42.0,-121.0,2,220.3,0,1.32,94.41,0.07,6.86,17.88,2.22,2025-03-02 04:11:42,True
42.0,-120.5,2,208.62,0,1.46,86.55,0.06,4.36,11.56,2.44,2025-03-02 04:11:43,True
42.0,-120.0,2,200.27,0,1.29,94.41,0.04,6.15,18.19,8.61,2025-03-02 04:11:44,True
42.0,-119.5,2,196.93,0,2.1,87.26,0.03,6.35,23.14,6.14,2025-03-02 04:11:46,True
42.0,-119.0,2,206.95,0,2.25,87.26,0.06,12.19,42.96,12.29,2025-03-02 04:11:46,True
42.0,-118.5,3,220.3,0,3.34,105.86,0.09,12.54,38.43,23.81,2025-03-02 04:11:47,True
42.0,-118.0,2,205.28,0,1.61,94.41,0.03,8.37,28.42,7.79,2025-03-02 04:11:48,True
42.0,-117.5,3,208.62,0,2.51,103,0.02,9.22,26.01,14.44,2025-03-02 04:11:49,True
42.0,-117.0,2,210.29,0,2.68,78.68,0,7.84,28.81,12.54,2025-03-02 04:11:50,True
42.0,-116.5,2,230.31,0,2.91,87.98,0.01,8.4,25.65,13.05,2025-03-02 04:11:51,True
42.0,-116.0,2,233.65,0,2.83,86.55,0.02,14.97,34.59,12.41,2025-03-02 04:11:52,True
42.0,-115.5,2,236.99,0,2.87,87.26,0.03,15.45,33.91,12.92,2025-03-02 04:11:53,True
42.0,-115.0,2,203.61,0,2.27,92.98,0.01,9.2,26.22,14.19,2025-03-02 04:11:54,True
42.0,-114.5,2,210.29,0,2.49,87.98,0.01,9.74,33.28,10.51,2025-03-02 04:11:56,True
42.0,-114.0,3,220.3,0,3.47,120.16,0.04,14.25,36.42,32.42,2025-03-02 04:11:56,True
42.0,-113.5,3,230.31,0,3.47,125.89,0.1,16.11,26.09,38,2025-03-02 04:11:57,True
42.0,-113.0,2,226.97,0,4.67,89.41,0.03,8.06,22.08,15.71,2025-03-02 04:11:58,True
42.0,-112.5,3,226.97,0,6.17,117.3,0.03,7.31,8.05,25.59,2025-03-02 04:11:59,True
42.0,-112.0,3,393.87,0,17.65,90.84,0.12,28.64,29.67,30.15,2025-03-02 04:12:00,True
42.0,-111.5,2,223.64,0,5.06,97.28,0.02,12.72,13.32,21.53,2025-03-02 04:12:02,True
42.0,-111.0,3,243.66,0,4.67,130.18,0.1,9.26,9.7,27.11,2025-03-02 04:12:02,True
42.0,-110.5,2,236.99,0,7.2,77.96,4.89,12.95,35.99,9.88,2025-03-02 04:12:04,True
42.0,-110.0,3,250.34,0,5.18,89.41,0.67,16.97,62.85,13.81,2025-03-02 04:12:04,True
42.0,-109.5,3,257.02,0,5.06,100.14,0.78,16.89,63.56,19.76,2025-03-02 04:12:05,True
42.0,-109.0,3,226.97,0,2.66,108.72,0.6,13.28,47.87,13.55,2025-03-02 04:12:07,True
42.0,-108.5,2,223.64,0,2.87,92.98,0.44,13.1,48.14,13.17,2025-03-02 04:12:08,True
42.0,-108.0,2,230.31,0,6.86,82.97,5.42,20.52,31.85,7.6,2025-03-02 04:12:08,True
42.0,-107.5,2,230.31,0,6,84.4,2.35,13.42,21.31,9.63,2025-03-02 04:12:09,True
42.0,-107.0,2,233.65,0,7.71,84.4,1.62,9.52,18.21,13.17,2025-03-02 04:12:11,True
42.0,-106.5,2,223.64,0,6.77,90.84,0.93,5.83,14.94,12.03,2025-03-02 04:12:11,True
42.0,-106.0,2,223.64,0,4.76,78.68,0.22,5.38,18.56,12.67,2025-03-02 04:12:12,True
42.0,-105.5,2,223.64,0,2.57,98.71,0.45,5.55,17.21,8.49,2025-03-02 04:12:13,True
42.0,-105.0,2,243.66,0,6.08,77.25,0.14,4.28,11.6,13.81,2025-03-02 04:12:14,True
42.0,-104.5,2,247,0,4.58,79.39,3.04,11.58,22.7,11.02,2025-03-02 04:12:15,True
42.0,-104.0,2,290.39,0,6.77,85.83,1.27,14.63,24.19,11.02,2025-03-02 04:12:16,True
42.0,-103.5,2,290.39,0,7.97,85.83,0.97,15.34,24.78,13.93,2025-03-02 04:12:17,True
42.0,-103.0,2,247,0,4.24,85.83,0.35,7.88,12.14,12.16,2025-03-02 04:12:18,True
42.0,-102.5,2,233.65,0,2.31,89.41,0.25,5.21,7.49,6.9,2025-03-02 04:12:19,True
42.0,-102.0,2,230.31,0,1.78,90.84,0.09,5.78,7.9,6.02,2025-03-02 04:12:21,True
42.0,-101.5,2,236.99,0,1.95,84.4,0.06,6.94,8.49,6.78,2025-03-02 04:12:21,True
42.0,-101.0,2,240.33,0,1.99,85.12,0.25,5.04,5.57,6.46,2025-03-02 04:12:22,True
42.0,-100.5,2,240.33,0,1.76,87.26,0.16,4.61,5.34,5.45,2025-03-02 04:12:23,True
42.0,-100.0,2,253.68,0,2.57,82.25,0.16,6.58,6.88,5.89,2025-03-02 04:12:24,True
42.0,-99.5,2,257.02,0,2.64,80.11,0.16,6.26,6.53,5.32,2025-03-02 04:12:25,True
42.0,-98.5,2,260.35,0,2.83,77.25,0.04,2.89,3.15,8.49,2025-03-02 04:12:27,True
42.0,-98.0,2,283.72,0,4.37,70.81,0.06,5.57,6.13,16.47,2025-03-02 04:12:28,True
42.0,-97.5,2,280.38,0,4.63,70.81,0.06,4.43,4.85,14.82,2025-03-02 04:12:29,True
42.0,-97.0,2,307.08,0,7.63,65.8,2.03,5.31,6,29.89,2025-03-02 04:12:30,True
42.0,-96.5,2,320.44,0,10.54,64.37,5.13,6.62,7.3,20.01,2025-03-02 04:12:31,True
42.0,-96.0,2,300.41,0,6.77,80.11,0.17,4.14,4.78,19.76,2025-03-02 04:12:32,True
42.0,-95.5,2,333.79,0,11.48,70.81,0.17,5.81,6.99,34.45,2025-03-02 04:12:33,True
42.0,-95.0,2,347.14,0,13.71,63.66,0.14,5.72,7.36,63.33,2025-03-02 04:12:34,True
42.0,-94.5,2,347.14,0,13.2,61.51,0.13,5.83,7.29,35.47,2025-03-02 04:12:35,True
42.0,-94.0,2,347.14,0,10.88,60.8,0.23,5.62,7.65,26.09,2025-03-02 04:12:37,True
42.0,-93.5,1,387.19,0,20.74,51.5,0.27,7.23,9.55,32.42,2025-03-02 04:12:37,True
42.0,-93.0,1,370.5,0,16.97,57.22,0.3,6.68,9.11,40.03,2025-03-02 04:12:39,True
42.0,-92.5,2,337.12,0,12.68,63.66,0.28,5.71,7.17,28.88,2025-03-02 04:12:39,True
42.0,-92.0,2,330.45,0,11.14,68.67,0.42,5.13,6.35,23.81,2025-03-02 04:12:40,True
42.0,-91.5,1,380.52,0,19.02,58.65,0.29,6.85,8.4,21.53,2025-03-02 04:12:43,True
42.0,-91.0,2,313.76,0,8.82,67.95,0.12,3.46,4.61,30.15,2025-03-02 04:12:43,True
42.0,-90.5,2,297.07,0,6.86,72.96,0.18,2.56,3.37,23.81,2025-03-02 04:12:44,True
42.0,-90.0,2,293.73,0,8.23,78.68,0.52,2.62,3.26,16.72,2025-03-02 04:12:45,True
42.0,-89.5,2,287.06,0,6,81.54,0.23,2.35,2.86,15.58,2025-03-02 04:12:46,True
42.0,-89.0,2,323.77,0,12,66.52,0.13,3.27,4.3,16.21,2025-03-02 04:12:47,True
42.0,-88.5,1,390.53,0,23.65,52.93,0.28,6.49,7.79,28.37,2025-03-02 04:12:47,True
42.0,-88.0,1,440.6,0.02,39.07,49.35,2.59,9.8,14.18,4.81,2025-03-02 04:12:48,True
42.0,-87.5,2,310.42,0,16.62,87.26,3.1,3.87,5.89,2.06,2025-03-02 04:12:49,True
42.0,-87.0,2,253.68,0,2.42,98.71,2.21,1.07,1.56,0.79,2025-03-02 04:12:50,True
42.0,-86.0,2,247,0,1.06,97.28,0.6,0.5,0.67,1.03,2025-03-02 04:12:52,True
42.0,-86.5,2,247,0,1.15,98.71,0.53,0.63,0.87,0.66,2025-03-02 04:12:52,True
42.0,-85.5,2,250.34,0,1.41,94.41,1.09,0.5,0.74,1.08,2025-03-02 04:12:54,True
42.0,-85.0,2,250.34,0,1.5,91.55,0.58,0.5,0.77,1.28,2025-03-02 04:12:54,True
42.0,-84.5,2,250.34,0,1.32,88.69,0.24,0.5,0.71,1.08,2025-03-02 04:12:55,True
42.0,-84.0,2,253.68,0,1.22,85.83,0.13,0.5,0.59,0.97,2025-03-02 04:12:57,True
42.0,-83.5,2,253.68,0,1.52,83.69,0.27,0.5,0.63,0.97,2025-03-02 04:12:59,True
42.0,-83.0,2,280.38,0,8.4,77.25,3.7,0.82,1.98,1.31,2025-03-02 04:13:00,True
42.0,-82.5,2,270.37,0,4.58,82.25,1.76,0.68,1.59,1.47,2025-03-02 04:13:00,True
42.0,-82.0,2,250.34,0,1.71,90.84,1.1,0.5,0.71,1.11,2025-03-02 04:13:01,True
42.0,-81.5,2,257.02,0,3.51,95.84,4.89,0.5,0.71,1.08,2025-03-02 04:13:01,True
42.0,-81.0,2,250.34,0,1.67,95.84,0.92,0.5,0.61,1.25,2025-03-02 04:13:02,True
42.0,-80.5,2,257.02,0,1.32,98.71,0.63,0.5,0.59,0.86,2025-03-02 04:13:03,True
42.0,-80.0,2,247,0,1.48,91.55,0.45,0.5,0.63,0.63,2025-03-02 04:13:04,True
42.0,-79.5,2,247,0,1.48,88.69,0.45,0.5,0.58,0.96,2025-03-02 04:13:05,True
42.0,-79.0,2,243.66,0,1.44,79.39,0.47,0.5,0.64,1.5,2025-03-02 04:13:06,True
42.0,-78.5,2,250.34,0,1.84,78.68,0.89,0.5,0.64,1.46,2025-03-02 04:13:07,True
42.0,-77.5,2,247,0,1.32,81.54,0.34,0.5,0.63,1.25,2025-03-02 04:13:09,True
42.0,-78.0,2,247,0,1.31,80.82,0.44,0.5,0.62,1.19,2025-03-02 04:13:09,True
42.0,-77.0,2,257.02,0,2.1,80.82,0.52,0.5,0.65,1.27,2025-03-02 04:13:10,True
42.0,-76.5,2,257.02,0,2.4,79.39,0.63,0.5,0.64,1.01,2025-03-02 04:13:12,True
42.0,-76.0,2,253.68,0,2.44,77.96,0.78,0.5,0.65,0.74,2025-03-02 04:13:12,True
42.0,-75.5,2,250.34,0,2.44,77.96,0.86,0.5,0.67,0.6,2025-03-02 04:13:13,True
42.0,-75.0,2,250.34,0,2.27,78.68,0.75,0.5,0.62,0.59,2025-03-02 04:13:14,True
42.0,-74.5,2,247,0,1.95,78.68,0.58,0.5,0.58,0.5,2025-03-02 04:13:15,True
42.0,-74.0,2,257.02,0,1.99,83.69,0.46,0.5,0.57,0.43,2025-03-02 04:13:16,True
42.0,-73.5,2,257.02,0,2.42,82.97,0.47,0.5,0.58,0.47,2025-03-02 04:13:17,True
42.0,-73.0,2,253.68,0,2.59,80.11,0.49,0.5,0.59,0.4,2025-03-02 04:13:18,True
42.0,-72.5,2,270.37,0,4.16,81.54,0.61,0.5,0.85,0.57,2025-03-02 04:13:19,True
42.0,-72.0,2,257.02,0,2.91,80.11,0.6,0.5,0.64,0.46,2025-03-02 04:13:20,True
42.0,-71.5,2,257.02,0,2.91,80.82,0.41,0.5,0.64,0.42,2025-03-02 04:13:21,True
42.0,-71.0,2,267.03,0,3.98,81.54,0.47,0.54,0.99,0.5,2025-03-02 04:14:22,True
42.0,-70.5,2,277.04,0,4.76,82.25,0.66,0.74,1.14,0.56,2025-03-02 04:14:23,True
42.0,-70.0,2,277.04,0,4.93,80.11,0.78,0.87,1.29,0.58,2025-03-02 04:14:29,True
42.5,-124.5,2,240.33,0,0.62,97.28,0.49,0.72,1.35,0,2025-03-02 04:14:32,True
42.5,-124.0,1,223.64,0,0.84,54.36,0.11,1.11,1.89,0.06,2025-03-02 04:14:33,True
42.5,-123.5,1,213.62,0,0.89,31.47,0.02,2.1,2.92,0.18,2025-03-02 04:14:35,True
42.5,-123.0,1,247,0,1.48,55.08,0.03,5.25,5.99,0.55,2025-03-02 04:14:35,True
42.5,-122.5,1,247,0,2.19,49.35,0.02,6.75,9.15,0.9,2025-03-02 04:14:36,True
42.5,-122.0,2,230.31,0,3.21,60.8,0.02,6.65,11.34,4.69,2025-03-02 04:14:37,True
42.5,-121.5,3,290.39,0,4.63,108.72,0.08,15.26,21.74,6.14,2025-03-02 04:14:39,True
42.5,-121.0,2,226.97,0,2.49,82.97,0.05,5.95,15.56,1.85,2025-03-02 04:14:39,True
42.5,-120.5,2,220.3,0,2.53,81.54,0.04,4.51,11.13,3.33,2025-03-02 04:14:40,True
42.5,-120.0,2,211.95,0,2.44,95.84,0.05,7.19,19.69,8.23,2025-03-02 04:14:42,True
42.5,-119.5,2,206.95,0,2.49,86.55,0.03,6.05,21.67,11.78,2025-03-02 04:14:43,True
42.5,-119.0,2,223.64,0,2.04,91.55,0.01,11.45,39.19,7.47,2025-03-02 04:14:43,True
42.5,-118.5,3,213.62,0,1.17,105.86,0.03,14.04,51.34,10.89,2025-03-02 04:14:44,True
42.5,-118.0,3,253.68,0,2.19,87.26,0.02,23.39,59.86,10.77,2025-03-02 04:14:45,True
42.5,-117.5,3,263.69,0,3,72.96,0.01,24.12,50.82,10.64,2025-03-02 04:14:46,True
42.5,-117.0,3,260.35,0,1.91,100.14,0.05,22.89,41.37,6.9,2025-03-02 04:14:47,True
42.5,-116.5,2,253.68,0,2.96,90.84,0.07,20.33,34.63,7.73,2025-03-02 04:14:48,True
42.5,-116.0,2,230.31,0,2.31,92.98,0.13,9.93,26.07,10.64,2025-03-02 04:14:49,True
42.5,-115.5,2,240.33,0,3.04,85.12,0.07,7.07,17.63,11.15,2025-03-02 04:14:50,True
42.5,-115.0,2,277.04,0,5.44,85.83,0.08,11.52,16.65,11.53,2025-03-02 04:14:52,True
42.5,-114.5,2,273.71,0,6.08,90.84,0.1,10.37,13.89,12.29,2025-03-02 04:14:53,True
42.5,-114.0,2,270.37,0,6.51,89.41,0.07,8.69,11.71,10.13,2025-03-02 04:14:53,True
42.5,-113.5,2,270.37,0,7.03,85.12,0.06,11.21,14.15,8.74,2025-03-02 04:14:54,True
42.5,-113.0,3,280.38,0,6.6,108.72,0.27,12.32,13.1,18.49,2025-03-02 04:14:55,True
42.5,-112.5,3,260.35,0,3.68,123.02,0.34,10.63,11.41,20.01,2025-03-02 04:14:56,True
42.5,-112.0,3,257.02,0,4.46,103,0.03,8.12,8.59,15.07,2025-03-02 04:14:58,True
42.5,-111.5,2,250.34,0,5.06,98.71,0.01,10.15,10.46,8.87,2025-03-02 04:14:58,True
42.5,-111.0,3,226.97,0,4.33,107.29,0.01,4.12,4.29,7.98,2025-03-02 04:14:59,True
42.5,-110.5,3,203.61,0,0.95,100.14,0.01,2.33,3.22,6.21,2025-03-02 04:15:00,True
42.5,-110.0,2,236.99,0,5.83,94.41,0.01,5.61,10.3,21.28,2025-03-02 04:15:02,True
42.5,-109.5,2,226.97,0,2.74,95.84,0.01,3.49,5.26,13.05,2025-03-02 04:15:02,True
42.5,-109.0,2,193.6,0,0.62,83.69,0.01,1.97,2.41,3.61,2025-03-02 04:15:04,True
42.5,-108.5,2,223.64,0,2.87,67.23,0,2.1,3.96,5.89,2025-03-02 04:15:04,True
42.5,-108.0,2,236.99,0,4.41,76.53,0.31,11.1,34.52,8.99,2025-03-02 04:15:05,True
42.5,-107.5,2,226.97,0,4.41,84.4,2.38,16.16,36.96,14.31,2025-03-02 04:15:06,True
42.5,-107.0,2,223.64,0,4.16,87.98,2.5,11.4,31.01,17.99,2025-03-02 04:15:07,True
42.5,-106.5,2,240.33,0,4.24,97.28,1.33,6.34,17.47,16.47,2025-03-02 04:15:08,True
42.5,-106.0,2,211.95,0,1.65,97.28,1.1,6.06,16.07,4.43,2025-03-02 04:15:09,True
42.5,-105.5,2,223.64,0,2.55,90.12,0.54,7.01,17.2,10.51,2025-03-02 04:15:10,True
42.5,-105.0,2,253.68,0,8.23,75.82,6.44,16.52,26.99,8.87,2025-03-02 04:15:11,True
42.5,-104.5,2,240.33,0,5.27,85.12,7.33,17.07,27.5,7.66,2025-03-02 04:15:12,True
42.5,-104.0,2,240.33,0,5.57,81.54,2.8,14.1,26.11,17.23,2025-03-02 04:15:13,True
42.5,-103.5,2,247,0,6.43,69.38,1.52,9.38,18.4,14.82,2025-03-02 04:15:15,True
42.5,-103.0,2,270.37,0,6,85.12,1.28,12.25,20.98,24.57,2025-03-02 04:15:15,True
42.5,-102.5,2,273.71,0,5.91,70.81,0.23,10.47,15.66,13.3,2025-03-02 04:15:17,True
42.5,-102.0,2,223.64,0,1.78,90.84,0.27,3.57,5.28,6.59,2025-03-02 04:15:18,True
42.5,-101.5,2,226.97,0,1.71,91.55,0.27,5,6.61,6.46,2025-03-02 04:15:19,True
42.5,-101.0,2,233.65,0,2.21,89.41,1.12,5.68,6.68,6.97,2025-03-02 04:15:20,True
42.5,-100.5,2,243.66,0,1.54,90.12,0.14,4.98,5.78,6.27,2025-03-02 04:15:21,True
42.5,-100.0,2,247,0,1.65,84.4,0.2,5.11,5.24,5.57,2025-03-02 04:15:22,True
42.5,-99.5,2,247,0,1.65,78.68,0.11,3.76,3.88,6.52,2025-03-02 04:15:22,True
42.5,-99.0,2,250.34,0,2.19,75.82,0.03,2.42,2.59,8.04,2025-03-02 04:15:24,True
42.5,-98.5,2,267.03,0,3.3,73.67,0.02,3.7,3.97,9.63,2025-03-02 04:15:24,True
42.5,-98.0,2,277.04,0,4.11,72.24,0.21,4.24,4.66,11.27,2025-03-02 04:15:25,True
42.5,-97.5,2,280.38,0,4.11,74.39,0.11,3.17,3.59,12.16,2025-03-02 04:15:27,True
42.5,-97.0,2,297.07,0,7.37,67.23,0.88,3.9,4.4,13.43,2025-03-02 04:15:27,True
42.5,-96.5,2,357.15,0,20.56,60.08,9.54,6.57,7.81,19,2025-03-02 04:15:28,True
42.5,-96.0,2,303.75,0,6.34,78.68,0.2,4.23,5.85,34.45,2025-03-02 04:15:29,True
42.5,-95.5,2,320.44,0,8.65,79.39,0.21,5.24,6.94,41.54,2025-03-02 04:15:30,True
42.5,-95.0,2,347.14,0,11.65,65.09,0.14,5.43,7.34,44.08,2025-03-02 04:15:31,True
42.5,-94.5,2,350.48,0,13.2,60.08,0.12,6.05,7.63,37.49,2025-03-02 04:15:32,True
42.5,-94.0,2,350.48,0,13.2,60.08,0.17,5.55,8.36,52.18,2025-03-02 04:15:33,True
42.5,-93.5,2,340.46,0,15.08,60.8,0.16,4.79,7.42,50.66,2025-03-02 04:15:34,True
42.5,-93.0,1,350.48,0,15.42,59.37,0.48,5.38,8.14,55.22,2025-03-02 04:15:35,True
42.5,-92.5,2,343.8,0,13.88,64.37,0.23,5.21,7.05,36.99,2025-03-02 04:15:36,True
42.5,-92.0,2,317.1,0,9.77,71.53,0.51,5.03,6.42,29.39,2025-03-02 04:15:37,True
42.5,-91.5,2,310.42,0,8.65,70.1,0.21,3.55,4.88,33.44,2025-03-02 04:15:38,True
42.5,-91.0,2,277.04,0,5.83,79.39,0.28,1.82,2.49,19.25,2025-03-02 04:15:39,True
42.5,-90.5,2,290.39,0,9.68,72.24,0.43,2.66,3.51,21.28,2025-03-02 04:15:40,True
42.5,-90.0,2,270.37,0,4.33,85.83,0.31,1.7,2.11,13.93,2025-03-02 04:15:41,True
42.5,-89.5,2,270.37,0,3.9,84.4,0.07,1.5,1.9,11.4,2025-03-02 04:15:42,True
42.5,-89.0,2,340.46,0,15.42,65.8,0.45,4.15,4.94,12.54,2025-03-02 04:15:43,True
42.5,-88.5,2,297.07,0,10.28,72.96,0.78,2.6,3.37,10.89,2025-03-02 04:15:44,True
42.5,-88.0,2,313.76,0,12,72.24,0.38,3.65,5.19,8.87,2025-03-02 04:15:45,True
42.5,-87.5,2,267.03,0,6.51,92.98,3.55,1.61,2.65,1.27,2025-03-02 04:15:46,True
42.5,-87.0,2,247,0,1.31,98.71,0.67,0.5,0.7,0.67,2025-03-02 04:15:48,True
42.5,-86.5,2,250.34,0,1.06,97.28,0.82,0.5,0.61,0.67,2025-03-02 04:15:48,True
42.5,-86.0,2,253.68,0,2.42,92.98,2.86,0.5,0.85,1.95,2025-03-02 04:15:49,True
42.5,-85.5,2,250.34,0,1.74,90.84,0.38,0.5,1.11,2.22,2025-03-02 04:15:50,True
42.5,-85.0,2,250.34,0,0.94,91.55,0.13,0.5,0.61,0.89,2025-03-02 04:15:51,True
42.5,-84.5,2,253.68,0,1.07,88.69,0.16,0.5,0.57,0.8,2025-03-02 04:15:53,True
42.5,-84.0,2,247,0,1.1,81.54,0.2,0.5,0.59,0.87,2025-03-02 04:15:53,True
42.5,-83.5,2,250.34,0,1.22,82.25,0.09,0.5,0.62,0.68,2025-03-02 04:15:54,True
42.5,-83.0,2,260.35,0,2.79,83.69,0.4,0.5,1.01,0.68,2025-03-02 04:15:55,True
42.5,-82.5,2,250.34,0,1.16,85.12,0.27,0.5,0.71,1.05,2025-03-02 04:15:56,True
42.5,-82.0,2,257.02,0,3.68,87.26,4.41,0.5,0.76,1.93,2025-03-02 04:15:57,True
42.5,-81.5,2,250.34,0,1.06,91.55,0.23,0.5,0.64,1.98,2025-03-02 04:15:58,True
42.5,-81.0,2,257.02,0,0.99,95.84,0.38,0.5,0.67,1.31,2025-03-02 04:15:59,True
42.5,-80.5,2,253.68,0,0.98,95.84,0.39,0.5,0.63,1.36,2025-03-02 04:16:01,True
42.5,-80.0,2,253.68,0,1.99,91.55,0.86,0.5,0.72,1.98,2025-03-02 04:16:02,True
42.5,-79.5,2,253.68,0,3.64,85.12,1.64,0.5,0.74,2.41,2025-03-02 04:16:02,True
42.5,-79.0,2,257.02,0,1.63,83.69,0.53,0.5,0.72,1.65,2025-03-02 04:16:03,True
42.5,-78.5,2,257.02,0,2.1,80.82,0.69,0.5,0.88,1.66,2025-03-02 04:16:04,True
42.5,-78.0,2,267.03,0,3.38,76.53,1.1,0.55,0.96,2.25,2025-03-02 04:16:05,True
42.5,-77.5,2,260.35,0,3.43,74.39,1.18,0.5,0.82,1.46,2025-03-02 04:16:06,True
42.5,-77.0,2,257.02,0,2.19,77.96,0.95,0.5,0.74,0.82,2025-03-02 04:16:08,True
42.5,-76.5,2,257.02,0,1.63,78.68,0.69,0.5,0.66,0.78,2025-03-02 04:16:08,True
42.5,-76.0,2,247,0,0.92,77.25,0.21,0.5,0.56,0.73,2025-03-02 04:16:09,True
42.5,-75.5,2,243.66,0,0.94,75.82,0.17,0.5,0.55,0.71,2025-03-02 04:16:10,True
42.5,-75.0,2,247,0,0.94,75.82,0.12,0.5,0.53,0.56,2025-03-02 04:16:12,True
42.5,-74.5,2,247,0,0.96,75.1,0.11,0.5,0.53,0.52,2025-03-02 04:16:12,True
42.5,-74.0,2,243.66,0,0.99,73.67,0.11,0.5,0.54,0.49,2025-03-02 04:16:13,True
42.5,-73.5,2,263.69,0,2.21,77.25,0.33,0.5,0.6,0.52,2025-03-02 04:16:14,True
42.5,-73.0,2,253.68,0,1.19,77.96,0.13,0.5,0.55,0.36,2025-03-02 04:16:15,True
42.5,-72.5,2,260.35,0,1.54,79.39,0.14,0.5,0.56,0.39,2025-03-02 04:16:16,True
42.5,-72.0,2,260.35,0,1.46,81.54,0.16,0.5,0.55,0.27,2025-03-02 04:16:18,True
42.5,-71.5,2,260.35,0,1.89,80.82,0.22,0.5,0.58,0.29,2025-03-02 04:16:18,True
42.5,-71.0,2,267.03,0,3.04,80.82,0.48,0.5,0.79,0.35,2025-03-02 04:16:19,True
42.5,-70.5,2,270.37,0,3.09,82.25,0.54,0.5,0.7,0.34,2025-03-02 04:16:20,True
43.0,-123.5,2,230.31,0,0.96,69.38,0.09,0.68,1.13,0.32,2025-03-02 04:17:28,True
43.0,-124.5,2,240.33,0,0.98,94.41,0.72,0.84,1.63,0,2025-03-02 04:17:29,True
43.0,-124.0,2,230.31,0,0.88,80.11,0.21,0.74,1.3,0.3,2025-03-02 04:17:31,True
43.0,-123.0,1,233.65,0,0.92,59.37,0.06,1.66,2.36,0.4,2025-03-02 04:17:32,True
43.0,-122.5,1,236.99,0,1.74,35.05,0.01,6.44,8.19,0.43,2025-03-02 04:17:33,True
43.0,-122.0,2,216.96,0,2.49,60.08,0.01,4.77,7.34,2.47,2025-03-02 04:17:34,True
43.0,-121.5,2,283.72,0,3.51,87.26,0.04,12.32,15.29,5.76,2025-03-02 04:17:35,True
43.0,-121.0,2,263.69,0,3.3,91.55,0.05,9.91,20.68,7.54,2025-03-02 04:17:36,True
43.0,-120.5,2,216.96,0,2.44,98.71,0.08,12.74,41.66,14.31,2025-03-02 04:17:37,True
43.0,-120.0,2,230.31,0,3.34,77.25,0.02,12.48,42.79,9.63,2025-03-02 04:17:38,True
43.0,-119.5,2,230.31,0,2.61,81.54,0.01,16.7,49.37,6.52,2025-03-02 04:17:39,True
43.0,-119.0,3,243.66,0,3.77,97.28,0.03,21.95,59.3,20.77,2025-03-02 04:17:40,True
43.0,-118.5,3,236.99,0,2.61,92.98,0.01,19.24,55.18,8.61,2025-03-02 04:17:41,True
43.0,-118.0,3,287.06,0,2.46,82.25,0.03,32.57,61.96,8.23,2025-03-02 04:17:42,True
43.0,-117.5,3,307.08,0,3.77,73.67,0.01,33.44,54.39,4.43,2025-03-02 04:17:43,True
43.0,-117.0,2,250.34,0,2.23,95.84,0.02,17.05,28.77,6.21,2025-03-02 04:17:44,True
43.0,-116.5,3,243.66,0,2.23,100.14,0.08,16.37,31.24,12.54,2025-03-02 04:17:45,True
43.0,-116.0,2,283.72,0,6.77,84.4,0.06,10.74,23.93,16.97,2025-03-02 04:17:46,True
43.0,-115.5,2,247,0,4.03,94.41,0.03,3.51,10.19,7.16,2025-03-02 04:17:47,True
43.0,-115.0,3,236.99,0,2.27,103,0.02,5.4,13.01,8.49,2025-03-02 04:17:48,True
